EA_number,Year,REGION_NAME,mean_dist_pp50k,mean_roadden,mean_Area_Ha,elevation7_sq,SLOPE_sq,Total_agr_ecological,cwd_early,cwd_late,pdsi_early,pdsi_late,cwd_w,cwd,pdsi,AcidLevel
7303,2011,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,58.0213327527058,473.797297249456,-312.882658353782,-200.912254428171,265.909315001081,265.909315001081,-256.897456390977,Neutral
7304,2012,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,147.174393615929,521.151688953561,-125.204191493807,172.230585265512,334.163041284745,334.163041284745,23.5131968858525,Neutral
7305,2013,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,67.3422799545414,473.579152991824,-3.22261402782049,-117.28746021462,270.460716473183,270.460716473183,-60.2550371212202,Neutral
7306,2014,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,264.781855742371,395.77230548091,-243.361215848302,-115.521881516571,330.27708061164,330.27708061164,-179.441548682437,Neutral
7307,2015,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,9.97441698264848,575.922829638913,-254.422298577108,-369.798955932495,292.948623310781,292.948623310781,-312.110627254801,Neutral
7308,2016,Oromia,34212.3203125,0.411200702190399,728.187561035156,4340486,0.127623662352562,8,221.348335829324,985.317904217695,-492.742861644237,-752.474227570601,603.333120023509,603.333120023509,-622.608544607419,Neutral
7309,2010,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,246.735097540288,941.27639694656,-240.743918575062,-603.684308736216,594.005747243424,594.005747243424,-422.214113655639,Neutral
7310,2011,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,74.7174554707381,512.452553011028,-325.8225072095,-203.292702290076,293.585004240883,293.585004240883,-264.557604749788,Neutral
7311,2012,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,167.707297709924,571.924084817642,-99.1849770992373,161.854317217982,369.815691263783,369.815691263783,31.3346700593723,Neutral
7312,2013,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,61.9329058524175,516.247260390163,97.9898422391851,-120.960705682781,289.09008312129,289.09008312129,-11.485431721798,Neutral
7313,2014,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,282.991178965225,431.256081424933,-260.48035284139,-121.538625954199,357.123630195079,357.123630195079,-191.009489397795,Neutral
7314,2015,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,8.38412213740459,611.845496183208,-258.353648854962,-378.893611535202,310.114809160306,310.114809160306,-318.623630195082,Neutral
7315,2016,Oromia,9640.16796875,0.486227005720139,569.695068359375,4259595,0.625953912734985,8,240.991178965227,984.836675148426,-491.931569126375,-759.078588634442,612.913927056827,612.913927056827,-625.505078880409,Neutral
7316,2010,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,250.328204458879,933.749470676968,-247.568830123561,-615.159059158497,592.038837567924,592.038837567924,-431.363944641029,Neutral
7317,2011,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,65.8725225747825,505.959106773402,-331.779191320071,-211.300218013419,285.915814674092,285.915814674092,-271.539704666745,Neutral
7318,2012,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,160.993658999942,560.717956619681,-112.964180056846,153.882260668639,360.855807809811,360.855807809811,20.4590403058965,Neutral
7319,2013,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,53.823281029448,505.275693920761,100.623976400411,-120.792110186204,279.549487475105,279.549487475105,-10.0840668928965,Neutral
7320,2014,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,278.593226115205,425.679323288287,-260.338564930291,-123.907963048899,352.136274701746,352.136274701746,-192.123263989595,Neutral
7321,2015,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,0,600.668041939786,-253.726739998453,-370.721997844036,300.334020969893,300.334020969893,-312.224368921244,Neutral
7322,2016,Oromia,12505.5712890625,0.328760147094727,1066.56103515625,4248055,0.609980583190918,8,236.689860200711,967.137887445134,-490.303800007735,-757.482845340998,601.913873822922,601.913873822922,-623.893322674366,Neutral
7323,2010,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,246.691330945382,931.01908479897,-255.023004789314,-619.42342066782,588.855207872176,588.855207872176,-437.223212728567,Neutral
7324,2011,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,32.5573348895235,501.092260635087,-338.108003648999,-226.618769536226,266.824797762305,266.824797762305,-282.363386592613,Neutral
7325,2012,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,138.058005661314,548.718055835051,-231.146538146789,-114.62230316202,343.388030748183,343.388030748183,-172.884420654404,Neutral
7326,2013,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,24.2625494694197,471.85799090433,117.80499188366,-92.7729008196831,248.060270186875,248.060270186875,12.5160455319884,Neutral
7327,2014,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,264.29093384849,407.38288995318,-247.839210635754,-117.006734548773,335.836911900835,335.836911900835,-182.422972592264,Neutral
7328,2015,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,0,574.915319086146,-225.931235159177,-333.47779745375,287.457659543073,287.457659543073,-279.704516306463,Neutral
7329,2016,Oromia,25091.87109375,0.306468337774277,961.346984863281,4263507,3.75695204734802,8,219.945486376625,923.623789592294,-476.894215264089,-736.187609503499,571.78463798446,571.78463798446,-606.540912383794,Neutral
7330,2010,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,29.0086721105804,725.422182114325,-215.222173310149,-619.288872258785,377.215427112453,377.215427112453,-417.255522784467,Moderate_Acid
7331,2011,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,0,408.696850307046,-269.242775075385,-130.759264558067,204.348425153523,204.348425153523,-200.001019816726,Moderate_Acid
7332,2012,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,44.3675228725083,453.607370560313,-271.134791891357,-201.694473180287,248.987446716411,248.987446716411,-236.414632535822,Moderate_Acid
7333,2013,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,0,252.228959860307,-2.42012047043631,52.9901760100955,126.114479930153,126.114479930153,25.2850277698296,Moderate_Acid
7334,2014,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,188.877695360934,289.821891576609,-225.418594413752,-33.8417890079898,239.349793468772,239.349793468772,-129.630191710871,Moderate_Acid
7335,2015,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,0,352.893909713204,-149.733871855259,-189.781495095343,176.446954856602,176.446954856602,-169.757683475301,Moderate_Acid
7336,2016,Oromia,44915.25390625,0.273358583450317,351.856781005859,6512189.5,10.8408432006836,5,131.277089340347,583.701685265485,-408.665331367069,-635.506401367582,357.489387302916,357.489387302916,-522.085866367325,Moderate_Acid
7337,2010,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,0,372.278138946247,-211.936499478229,-498.500088811921,186.139069473123,186.139069473123,-355.218294145075,Moderate_Acid
7338,2011,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,0,353.198487977086,-157.730238237971,171.412664579587,176.599243988543,176.599243988543,6.84121317080799,Moderate_Acid
7339,2012,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,0,398.230220475589,-257.94445036524,-209.309516197075,199.115110237795,199.115110237795,-233.626983281157,Moderate_Acid
7340,2013,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,0,176.008021936544,-26.0319101223385,47.6983281156333,88.004010968272,88.004010968272,10.8332089966474,Moderate_Acid
7341,2014,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,122.849252869735,213.261988498855,-218.571433646394,-31.238100313062,168.055620684295,168.055620684295,-124.904766979728,Moderate_Acid
7342,2015,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,0,260.944521414773,-130.785716823197,-163.555567397145,130.472260707387,130.472260707387,-147.170642110171,Moderate_Acid
7343,2016,Oromia,56877.48046875,0.28618198633194,580.868225097656,9148671,34.3757095336914,10,58.5952863074221,467.650906991721,-401.706350052175,-591.428601878372,263.123096649572,263.123096649572,-496.567475965274,Moderate_Acid
7344,2010,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,228.766050596902,933.922263349404,-248.546205232298,-626.259069799591,581.344156973153,581.344156973153,-437.402637515944,Neutral
7345,2011,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,33.8449665990059,504.283683263473,-347.309974632419,-237.378286944809,269.064324931239,269.064324931239,-292.344130788614,Neutral
7346,2012,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,136.67276452142,545.097171860633,-239.097951112425,-112.720307259819,340.884968191026,340.884968191026,-175.909129186122,Neutral
7347,2013,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,40.4260684861775,474.312096627223,18.7549378798067,-125.465311774034,257.3690825567,257.3690825567,-53.3551869471137,Neutral
7348,2014,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,261.043541741293,408.425427488738,-250.624398541207,-120.860384053827,334.734484615016,334.734484615016,-185.742391297517,Neutral
7349,2015,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,0,572.025759299174,-231.206566662686,-335.940033222937,286.012879649587,286.012879649587,-283.573299942812,Neutral
7350,2016,Oromia,32986,0.348416745662689,615.662902832031,4488410.5,0.788716912269592,8,215.438951277911,956.357121460634,-478.6942400305,-748.419847040409,585.898036369273,585.898036369273,-613.557043535454,Neutral
7351,2010,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,115.564802710617,874.695827377389,-232.103741351154,-606.942045098207,495.130315044003,495.130315044003,-419.522893224681,Neutral
7352,2011,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,4.27044263356587,485.06553982236,-310.97100015068,-200.091511812114,244.667991227963,244.667991227963,-255.531255981397,Neutral
7353,2012,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,96.1451356733578,523.246734920771,-260.343194748181,-158.275472097673,309.695935297064,309.695935297064,-209.309333422927,Neutral
7354,2013,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,7.64553680875412,401.142716643658,-67.3237386633436,-69.8211893155448,204.394126726206,204.394126726206,-68.5724639894442,Neutral
7355,2014,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,231.572460935114,377.028006173821,-227.026650051109,-85.8894210211238,304.300233554467,304.300233554467,-156.458035536116,Neutral
7356,2015,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,0,494.314765040541,-184.448324801571,-262.619811201655,247.15738252027,247.15738252027,-223.534068001613,Neutral
7357,2016,Oromia,38896.94140625,0.119747973978519,634.157775878906,4857468.5,6.16779804229736,8,180.202390115372,809.607270120909,-448.140444221817,-701.320794288811,494.90483011814,494.90483011814,-574.730619255314,Neutral
7358,2010,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,187.44379429166,905.761458942852,-248.275296361311,-609.983941226186,546.602626617256,546.602626617256,-429.129618793748,Neutral
7359,2011,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,16.3807294714258,485.671694514877,-333.100210216067,-228.052619032139,251.026211993151,251.026211993151,-280.576414624103,Neutral
7360,2012,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,115.629326224996,524.671694514879,-238.645580044643,-107.455215308931,320.150510369938,320.150510369938,-173.050397676787,Neutral
7361,2013,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,29.3859523654726,454.216479205944,-109.2592375875,-156.973300392258,241.801215785708,241.801215785708,-133.116268989879,Neutral
7362,2014,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,243.290769997616,394.703421970833,-259.232733025594,-131.275101315476,318.997095984225,318.997095984225,-195.253917170535,Neutral
7363,2015,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,0,542.978328240468,-231.782935656545,-325.930932102375,271.489164120234,271.489164120234,-278.85693387946,Neutral
7364,2016,Oromia,40342.8125,0.158394664525986,595.041137695312,4454859.5,0.331532925367355,8,196.338361181543,936.935764904747,-479.835944780357,-745.253819647612,566.637063043145,566.637063043145,-612.544882213984,Neutral
7365,2010,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,22.8627949081114,722.356897828716,-206.700065402789,-593.584783239562,372.609846368414,372.609846368414,-400.142424321175,Neutral
7366,2011,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,0,471.294394850939,-251.005652360349,-130.966402023588,235.647197425469,235.647197425469,-190.986027191969,Neutral
7367,2012,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,36.2359503112045,489.295986607587,-234.159121523582,-135.488296798728,262.765968459396,262.765968459396,-184.823709161155,Neutral
7368,2013,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,0,355.659643446509,-109.960227740312,-105.725799884787,177.829821723254,177.829821723254,-107.84301381255,Neutral
7369,2014,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,195.23236398602,353.324254906291,-223.585749121827,-97.0505182413146,274.278309446156,274.278309446156,-160.318133681571,Neutral
7370,2015,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,0,439.087583431873,-158.975761985819,-209.871490014165,219.543791715936,219.543791715936,-184.423625999992,Neutral
7371,2016,Oromia,48254.55859375,0.192519083619118,596.216552734375,5041937,2.7334258556366,8,135.265372904187,739.715907171349,-430.22417347765,-706.474910883281,437.490640037768,437.490640037768,-568.349542180466,Neutral
7372,2010,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,13.6288100881881,728.180161568636,-211.677455821389,-618.291207664856,370.904485828412,370.904485828412,-414.984331743122,Neutral
7373,2011,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,0,462.860059428919,-264.375847100901,-139.021649958503,231.430029714459,231.430029714459,-201.698748529702,Neutral
7374,2012,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,30.9086673473327,488.555897215439,-271.88864740501,-189.857062109786,259.732282281386,259.732282281386,-230.872854757398,Neutral
7375,2013,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,0,305.18388134915,-119.484433245961,-75.2587426783614,152.591940674575,152.591940674575,-97.3715879621612,Neutral
7376,2014,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,184.250586626702,331.321853561257,-200.502140515754,-29.4406496977803,257.78622009398,257.78622009398,-114.971395106767,Neutral
7377,2015,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,0,398.867767673935,-128.10352692512,-176.195524321872,199.433883836968,199.433883836968,-152.149525623496,Neutral
7378,2016,Oromia,61842.80859375,0.165828615427017,648.279052734375,5573808,1.82843852043152,5,122.963604266304,654.122476111999,-407.109296664937,-656.766802202809,388.543040189151,388.543040189151,-531.938049433873,Neutral
7379,2010,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,3.91972721656219,662.8240719972,-209.579989453844,-592.707641241773,333.371899606881,333.371899606881,-401.143815347809,Moderate_Acid
7380,2011,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,0,411.764612133589,-243.225048303761,19.5566482108912,205.882306066795,205.882306066795,-111.834200046435,Moderate_Acid
7381,2012,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,22.1934983728223,445.209583230037,-275.76648722459,-213.456880777268,233.70154080143,233.70154080143,-244.611684000929,Moderate_Acid
7382,2013,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,0,238.898625064438,-104.548354917539,-39.4542521082477,119.449312532219,119.449312532219,-72.0013035128933,Moderate_Acid
7383,2014,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,169.412880084685,271.048955025361,-211.264972198282,-27.6207594020173,220.230917555023,220.230917555023,-119.44286580015,Moderate_Acid
7384,2015,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,0,319.802387445351,-132.846077262407,-172.958372192775,159.901193722675,159.901193722675,-152.902224727591,Moderate_Acid
7385,2016,Oromia,61489.30859375,0.390432804822922,655.95263671875,6660575.5,14.8573999404907,5,107.526562149527,550.887854604694,-402.371098807263,-620.867600473787,329.20720837711,329.20720837711,-511.619349640525,Moderate_Acid
7386,2010,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,0,324.17618523112,-199.096255308569,-469.565615215828,162.08809261556,162.08809261556,-334.330935262199,Moderate_Acid
7387,2011,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,0,330.661870524394,-136.706437932021,176.745821805535,165.330935262197,165.330935262197,20.019691936757,Moderate_Acid
7388,2012,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,0,375.339679042969,-267.260136512258,-228.2263235647,187.669839521485,187.669839521485,-247.743230038479,Moderate_Acid
7389,2013,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,0,139.966574444281,-99.3953883025008,-26.6603209570313,69.9832872221405,69.9832872221405,-63.0278546297661,Moderate_Acid
7390,2014,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,106.774838610825,158.774451218982,-205.011529243747,-25.9944290740469,132.774644914903,132.774644914903,-115.502979158897,Moderate_Acid
7391,2015,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,0,216.006345709636,-131.564840432144,-160.67223759262,108.003172854818,108.003172854818,-146.118539012382,Moderate_Acid
7392,2016,Oromia,58997.03515625,0.104082614183426,446.382141113281,10106021,63.7210235595703,10,49.4582180553508,427.441505277491,-391.971757978392,-578.774063827143,238.449861666421,238.449861666421,-485.372910902768,Moderate_Acid
7393,2010,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,67.5700089713927,804.839519901346,-215.166935070015,-660.669624641414,436.204764436369,436.204764436369,-437.918279855715,Moderate_Acid
7394,2011,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,0,456.811535806195,-287.595913771271,-156.610675586371,228.405767903098,228.405767903098,-222.103294678821,Moderate_Acid
7395,2012,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,71.1422559910821,504.070340875948,-280.817330660369,-214.220336630226,287.606298433515,287.606298433515,-247.518833645297,Moderate_Acid
7396,2013,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,0,315.6281679533,81.6104141976872,111.161642318385,157.81408397665,157.81408397665,96.3860282580361,Moderate_Acid
7397,2014,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,213.036531652764,328.015252841868,-218.137553948336,-68.8817297433014,270.525892247316,270.525892247316,-143.509641845819,Moderate_Acid
7398,2015,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,0,417.560615961687,-163.097520130249,-212.282364016968,208.780307980844,208.780307980844,-187.689942073609,Moderate_Acid
7399,2016,Oromia,48197.421875,0.202287137508392,1747.8544921875,5108511.5,15.818263053894,8,155.358362407289,684.289633428216,-407.23514570204,-653.094192962444,419.823997917753,419.823997917753,-530.164669332242,Moderate_Acid
7400,2010,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,0,-67.8222287814119,-149.912806505469,0,0,-108.86751764344,Moderate_Acid
7401,2011,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,97.5208636891074,135.164484174393,136.220051442788,48.7604318445537,48.7604318445537,135.69226780859,Moderate_Acid
7402,2012,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,0,-101.303231337934,13.7870043712314,0,0,-43.7581134833513,Moderate_Acid
7403,2013,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,0,118.205869537717,88.2058695377184,0,0,103.205869537718,Moderate_Acid
7404,2014,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,26.4236393195308,55.624939288453,-89.6713033890705,79.6249392884529,41.0242893039919,41.0242893039919,-5.0231820503088,Moderate_Acid
7405,2015,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,0,-170.051000823024,93.3008793999274,0,0,-38.3750607115483,Moderate_Acid
7406,2016,Oromia,33826.01953125,0.057338107377291,830.747741699219,6475500.5,24.7049446105957,10,0,23.5438364700317,-80.58528586354,-218.330562856558,11.7719182350158,11.7719182350158,-149.457924360049,Moderate_Acid
7407,2010,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,0,-157.472939150877,-217.047478764392,0,0,-187.260208957635,Moderate_Acid
7408,2011,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,99.39125622423,153.347720410968,149.887524502625,49.695628112115,49.695628112115,151.617622456797,Moderate_Acid
7409,2012,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,0,41.7386489947348,21.9016252469038,0,0,31.8201371208193,Moderate_Acid
7410,2013,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,0,103.203737917671,17.9687314587417,0,0,60.5862346882064,Moderate_Acid
7411,2014,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,22.5071433131305,59.3537643917717,-97.2554009042495,76.3210801432982,40.9304538524511,40.9304538524511,-10.4671603804756,Moderate_Acid
7412,2015,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,0,-187.388316848041,84.9574527409144,0,0,-51.2154320535633,Moderate_Acid
7413,2016,Oromia,42256.14453125,0.03629707172513,1381.41235351562,5743444,102.997634887695,10,0,29.2600348106257,-39.0216852924169,-181.04811902455,14.6300174053129,14.6300174053129,-110.034902158483,Moderate_Acid
7414,2010,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0.046417968731622,0,13.23639006902,-45.890687706719,0.023208984365811,0.023208984365811,-16.3271488188495,Moderate_Acid
7415,2011,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0,97.8777729161077,135.833956724866,134.579453015098,48.9388864580539,48.9388864580539,135.206704869982,Moderate_Acid
7416,2012,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0,0,-107.345904670496,17.1036429589691,0,0,-45.1211308557634,Moderate_Acid
7417,2013,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0,0,135.570292688205,106.79700489774,0,0,121.183648792972,Moderate_Acid
7418,2014,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,30.9890894719757,54.1065270269635,-87.969187991362,80.7051522722034,42.5478082494696,42.5478082494696,-3.6320178595793,Moderate_Acid
7419,2015,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0,0,-174.464838365161,89.9307729584515,0,0,-42.2670327033548,Moderate_Acid
7420,2016,Oromia,31180.05859375,0,276.017974853516,7577272.5,11.268177986145,10,0,25.9842293704451,-132.798166993653,-243.378137541343,12.9921146852225,12.9921146852225,-188.088152267498,Moderate_Acid
7421,2010,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,36.9087841359896,1.07489204330339,-147.476659222638,-195.389628109529,18.9918380896465,18.9918380896465,-171.433143666084,Moderate_Acid
7422,2011,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,0,104.97710824202,149.27357260305,138.000599911843,52.48855412101,52.48855412101,143.637086257447,Moderate_Acid
7423,2012,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,0.269369562155805,0.227928091054912,127.965005752204,120.748699124092,0.248648826605358,0.248648826605358,124.356852438148,Moderate_Acid
7424,2013,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,16.5423696883568,0,171.208666897123,135.247013701035,8.2711848441784,8.2711848441784,153.227840299079,Moderate_Acid
7425,2014,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,56.4852884423692,64.7499190667712,-134.062162206651,80.9703647207941,60.6176037545702,60.6176037545702,-26.5458987429285,Moderate_Acid
7426,2015,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,0.041441471100893,0,-215.951676003709,81.1850087883427,0.020720735550447,0.020720735550447,-67.3833336076831,Moderate_Acid
7427,2016,Oromia,57681.3828125,0,709.667419433594,5024643,42.9762077331543,5,35.260676327442,27.4407705940773,11.9496897102317,-179.175355328881,31.3507234607596,31.3507234607596,-83.6128328093247,Moderate_Acid
7428,2010,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,62.6141913796047,10.9775105912591,-137.980509179091,-146.977510591259,36.7958509854319,36.7958509854319,-142.479009885175,Moderate_Acid
7429,2011,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,0,106.328835451585,129.361819917739,128.33483262725,53.1644177257925,53.1644177257925,128.848326272494,Moderate_Acid
7430,2012,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,6.63818008226151,0,113.95801977035,128.946025419022,3.31909004113075,3.31909004113075,121.452022594686,Moderate_Acid
7431,2013,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,42.9415275372736,0,197.931032479861,165.609693497856,21.4707637686368,21.4707637686368,181.770362988858,Moderate_Acid
7432,2014,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,68.3168411002565,64.6651673727507,-83.0044978817482,122.001499293916,66.4910042365036,66.4910042365036,19.4985007060839,Moderate_Acid
7433,2015,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,5.30934463067632,0,-210.002998587832,88.6531730214225,2.65467231533816,2.65467231533816,-60.6749127832047,Moderate_Acid
7434,2016,Oromia,56140.296875,0.07794164121151,357.701843261719,4541435.5,74.1345138549805,8,113.226883465293,26.0074964695803,-32.0149929391606,-212.318340394173,69.6171899674366,69.6171899674366,-122.166666666667,Moderate_Acid
7435,2010,Oromia,21946.41796875,0,364.674896240234,7312585,7.31113910675049,5,0,0,-67.7501705829672,-199.239263934496,0,0,-133.494717258732,Moderate_Acid
7436,2011,Oromia,21946.41796875,0,364.674896240234,7312585,7.31113910675049,5,0,106.471029326055,171.2535786885,163.155760018196,53.2355146630275,53.2355146630275,167.204669353348,Moderate_Acid
